gameId,playId,x,y,hangTime,frameId,playDirection
2018100706,2928,41.99,41.37,3.11,66,left
2018100706,3032,105.4,42.85,4.16,74,right
2018100706,3120,48.38,33.15,4.77,80,left
2018100706,4001,9.46,13.38,4.32,71,left
2018100707,558,101.0,14.47,4.58,79,right
2018100707,1236,91.67,23.74,5.09,85,right
2018100707,1695,98.61,30.48,4.9,82,right
2018100707,1825,55.6,2.1,4.88,83,left
2018100707,2303,95.52,18.18,4.71,82,right
2018100707,3675,107.99,39.78,4.64,77,right
2018100708,375,24.88,45.04,4.57,80,left
2018100708,965,23.34,22.74,4.07,74,left
2018100708,1147,76.76,29.71,4.11,77,right
2018100708,1237,24.27,41.91,4.2,75,left
2018100708,1376,66.8,14.19,4.33,77,right
2018100708,2183,80.24,41.27,4.71,80,right
2018100709,383,72.68,21.78,4.25,74,right
2018100709,612,82.45,12.92,3.3,65,right
2018100709,821,62.7,19.79,3.11,63,right
2018100709,1469,45.35,13.25,3.19,65,left
2018100709,2685,77.26,44.99,4.35,77,right
2018100709,3311,98.26,33.75,4.09,62,right
2018100710,559,106.64,48.16,4.79,79,right
2018100710,666,59.1,37.7,4.55,78,left
2018100710,828,99.26,53.73,4.43,76,right
2018100710,1351,81.47,18.14,4.91,82,right
2018100710,1477,31.53,48.19,4.31,77,left
2018100710,1687,100.17,21.83,4.89,82,right
2018100710,1778,45.11,38.9,4.86,82,left
2018100710,2070,107.53,20.19,4.56,78,right
2018100710,2408,92.81,24.97,4.59,80,right
2018100710,2788,98.13,25.82,4.21,76,right
2018100710,3299,29.71,0.94,4.59,78,left
2018100710,3807,40.05,17.91,3.77,69,left
2018100711,156,28.18,36.69,3.29,52,left
2018100711,253,30.07,42.61,1.8,48,right
2018100711,971,15.6,6.48,4.05,71,left
2018100711,3642,30.0,30.88,4.98,79,left
2018100711,4076,35.03,43.22,2.94,61,left
2018100712,1052,28.5,24.59,4.99,83,left
2018100712,2268,16.58,9.34,4.54,77,left
2018100712,2851,98.22,43.53,4.51,78,right
2018100712,2943,34.26,28.0,3.65,69,left
2018100712,3117,35.07,11.83,5.0,83,left
2018100712,3630,87.42,18.54,4.26,75,right
2018100712,3738,12.35,42.22,4.31,76,left
2018100712,4211,99.02,33.1,4.7,80,right
2018101100,615,100.87,30.31,4.34,70,right
2018101100,708,43.27,43.36,4.66,81,left
2018101100,983,28.47,21.56,4.86,83,left
2018101100,1112,32.92,12.43,4.2,75,left
2018101100,1288,98.09,25.23,4.63,79,right
2018101100,1387,43.84,15.4,4.51,78,left
2018101100,1879,78.81,31.66,4.51,80,right
2018101100,3441,92.99,9.89,4.88,85,right
2018101100,3539,43.44,16.25,4.3,74,left
2018101100,4155,39.44,20.75,4.58,78,left
2018101400,619,25.22,17.47,4.44,77,left
2018101400,1135,81.77,29.91,3.74,71,right
2018101400,1655,49.31,43.14,4.98,83,left
2018101400,2231,75.24,19.92,5.13,86,right
2018101400,2602,67.99,50.96,3.88,71,right
2018101400,2904,94.4,4.64,3.37,66,right
2018101401,262,98.05,37.14,4.53,78,right
2018101401,373,43.42,34.49,3.41,70,left
2018101401,461,63.63,47.99,3.35,67,right
2018101401,1269,98.63,12.76,4.06,74,right
2018101401,1376,27.47,34.37,4.61,79,left
2018101401,1571,91.39,30.52,4.51,80,right
2018101401,2217,21.88,28.47,4.25,76,left
2018101401,2661,23.73,7.29,4.25,77,left
2018101401,2901,100.52,44.48,4.02,73,right
2018101401,3194,97.97,30.05,4.14,76,right
2018101402,178,99.76,38.5,4.8,80,right
2018101402,553,109.08,41.99,4.57,76,right
2018101402,643,60.05,45.41,4.09,73,left
2018101402,899,102.02,16.46,4.48,76,right
2018101402,1005,64.24,38.81,3.54,71,left
2018101402,1357,81.8,18.21,4.65,81,right
2018101402,1474,21.26,42.18,4.25,75,left
2018101402,2461,31.91,33.63,3.95,73,left
2018101402,2651,94.52,30.8,4.77,82,right
2018101402,3204,103.52,28.74,4.81,82,right
2018101402,3314,66.9,35.56,4.15,76,right
2018101403,325,14.89,36.63,4.27,77,left
2018101403,532,73.07,29.4,4.73,80,right
2018101403,856,29.35,4.21,4.72,82,left
2018101403,1095,44.1,-0.1,4.76,71,left
2018101403,1546,74.14,44.56,5.32,87,right
2018101403,2303,17.88,28.62,4.49,77,left
2018101403,2424,68.67,36.79,3.97,74,right
2018101403,2530,24.47,44.81,4.37,76,left
2018101403,3013,94.98,14.2,4.68,78,right
2018101403,3358,16.43,46.91,4.81,84,left
2018101404,161,99.92,19.76,4.71,80,right
2018101404,245,56.95,21.41,4.56,78,left
2018101404,834,16.91,40.4,4.37,74,left
2018101404,1166,92.62,53.63,4.43,69,right
2018101404,1273,40.88,16.74,4.13,75,left
2018101405,135,82.12,51.3,4.4,77,right
2018101405,953,78.32,48.24,4.4,60,right
2018101405,1271,65.74,8.98,4.68,81,right
2018101405,1744,89.86,15.16,2.97,62,right
2018101405,1888,44.5,36.78,4.56,78,left
2018101405,2545,69.46,39.97,4.49,75,right
2018101405,2902,23.13,29.14,4.39,77,left
2018101405,3258,87.51,10.35,4.78,81,right
2018101405,3642,77.48,11.31,3.79,70,right
2018101405,3864,33.9,30.81,4.83,81,left
2018101406,742,87.42,44.53,4.39,77,right
2018101406,1384,71.99,21.83,3.08,64,right
2018101406,2021,37.29,42.77,4.9,83,left
2018101407,551,65.37,-0.34,4.01,58,left
2018101407,705,81.99,-0.01,4.71,60,right
2018101407,1573,20.23,10.0,4.62,77,left
2018101407,2457,31.03,22.14,4.52,79,left
2018101407,2784,49.18,7.75,4.01,71,left
2018101408,165,18.42,19.5,4.87,82,left
2018101408,251,88.34,15.37,4.73,80,right
2018101408,403,46.92,49.74,4.66,79,left
2018101408,1079,43.81,37.17,4.11,74,left
2018101408,1787,15.81,38.15,4.67,79,left
2018101408,1939,52.78,32.19,3.81,68,right
2018101408,2056,14.53,35.15,4.35,76,left
2018101409,129,83.0,31.0,4.51,78,right
2018101409,459,101.35,49.78,4.06,73,right
2018101409,1449,24.35,6.18,4.3,74,left
2018101409,1649,96.86,38.88,4.84,82,right
2018101409,2081,97.66,53.58,4.75,74,right
2018101409,2296,18.37,4.62,4.56,79,left
2018101409,2433,93.34,25.34,3.86,70,right
2018101410,117,95.51,27.43,4.68,81,right
2018101410,461,59.49,53.57,4.2,56,right
2018101410,916,30.67,53.69,4.25,62,left
2018101410,1258,32.22,21.03,4.18,76,left
2018101410,2001,37.92,25.79,4.07,74,left
2018101410,2085,84.32,24.8,3.9,71,right
2018101410,2172,38.49,12.67,4.72,80,left
2018101410,3610,21.11,15.38,5.22,85,left
2018101410,3770,80.15,28.01,4.4,75,right
2018101411,232,17.77,4.19,4.32,77,left
2018101411,897,67.92,10.37,4.66,79,right
2018101411,1338,96.79,18.35,4.36,76,right
2018101411,1427,46.29,-0.37,4.23,73,left
2018101411,1511,82.23,16.07,4.45,76,right
2018101411,1915,91.53,12.46,4.17,75,right
2018101411,2544,54.85,-0.21,3.27,40,right
2018101411,2631,13.98,30.22,4.46,78,left
2018101411,2809,95.04,29.29,4.24,76,right
2018101411,2979,80.84,51.03,4.73,80,right
2018101411,3066,30.57,0.87,4.35,76,left
2018101411,3377,98.68,31.44,4.68,81,right
2018101411,3461,59.65,27.62,3.34,66,left
2018101412,3590,32.04,12.88,4.77,82,left
2018101500,696,31.61,16.37,4.45,77,left
2018101500,1232,11.07,14.95,4.44,78,left
2018101500,1718,49.64,2.8,4.77,82,left
2018101500,2662,27.34,18.84,3.25,67,left
2018101500,3265,52.44,32.57,4.49,78,left
2018101500,3355,86.42,22.74,4.98,86,right
2018101500,3476,50.82,45.52,4.71,80,left
2018101800,284,85.82,3.07,4.41,75,right
2018101800,887,37.12,21.34,4.74,81,left
2018101800,1126,31.93,3.93,4.1,74,left
2018101800,1346,14.92,12.01,4.55,79,left
2018101800,1468,71.43,30.44,4.06,74,right
2018101800,1599,43.38,7.41,4.16,74,left
2018101800,1725,99.16,45.71,4.42,77,right
2018101800,1828,40.98,53.15,4.23,75,left
2018101800,2889,39.67,36.31,4.15,74,left
2018101800,3244,78.29,29.49,4.3,75,right
2018101800,3360,101.99,41.12,4.12,74,right
2018101800,3703,86.06,41.48,4.61,79,right
2018102100,469,78.94,42.2,4.58,78,right
2018102100,1093,104.33,16.42,4.52,78,right
2018102100,2133,91.6,17.01,4.23,78,right
2018102100,2261,32.97,9.81,4.14,74,left
2018102100,3032,21.58,41.92,4.33,77,left
2018102101,789,24.29,38.16,4.41,78,left
2018102101,1063,33.79,45.58,3.93,73,left
2018102101,2195,15.79,52.55,4.85,81,left
2018102101,2344,77.55,40.32,4.45,78,right
2018102101,3053,77.58,40.82,4.24,77,right
2018102102,438,40.95,38.89,3.28,66,left
2018102102,560,89.85,17.73,4.27,77,right
2018102102,1651,77.5,19.77,4.25,77,right
2018102102,2179,102.71,24.7,4.09,74,right
2018102102,2341,35.21,-0.14,4.28,73,left
2018102102,3433,84.52,2.72,3.31,66,right
2018102102,4052,52.72,24.09,4.45,79,right
2018102102,4635,9.04,49.35,3.63,62,left
2018102103,126,87.97,19.34,4.51,79,right
2018102103,337,24.34,41.82,4.07,72,left
2018102103,429,66.75,9.29,4.39,76,right
2018102103,528,39.31,13.76,4.53,78,left
2018102103,1394,90.2,46.85,5.08,84,right
2018102103,2579,25.92,3.29,4.45,77,left
2018102103,2717,97.42,28.75,4.79,82,right
2018102103,3389,103.57,32.86,4.65,79,right
2018102104,450,110.23,30.26,4.15,74,right
2018102104,789,91.43,1.89,4.77,81,right
2018102104,995,99.14,27.33,3.95,71,right
2018102104,1108,50.18,-0.09,4.1,65,left
2018102104,1731,11.76,42.62,4.02,75,left
2018102104,2049,105.44,8.56,4.59,77,right
2018102104,2380,25.46,2.48,4.78,82,left
2018102104,2463,77.4,9.56,4.25,74,right
2018102104,2996,26.6,28.67,4.33,75,left
2018102104,3169,10.79,20.49,4.54,76,left
2018102104,3798,26.05,20.9,4.33,75,left
2018102105,124,93.11,2.26,4.6,78,right
2018102105,738,95.89,27.87,4.06,72,right
2018102105,2090,13.97,12.44,4.46,77,left
2018102105,3075,17.51,5.5,4.75,81,left
2018102105,3594,88.24,9.59,4.48,77,right
2018102106,125,82.81,26.76,4.49,78,right
2018102106,481,100.4,27.96,4.57,79,right
2018102106,581,33.07,51.08,4.31,77,left
2018102106,719,104.16,17.26,4.33,75,right
2018102106,2576,95.71,28.29,5.22,86,right
2018102107,352,33.73,-0.35,4.8,76,left
2018102107,489,69.41,42.71,4.42,73,right
2018102107,592,31.05,41.22,4.78,80,left
2018102107,744,95.27,18.52,4.47,76,right
2018102107,1029,21.69,49.81,4.78,79,left
2018102107,1126,48.78,2.58,4.35,87,right
2018102107,1497,96.16,33.6,4.32,77,right
2018102107,1587,52.78,10.57,4.96,82,left
2018102107,1729,26.05,18.83,4.65,78,left
2018102107,1817,87.23,34.29,4.56,77,right
2018102107,1917,24.91,24.6,4.93,82,left
2018102107,2078,63.86,32.28,4.87,78,right
2018102107,2406,79.17,46.75,4.03,72,right
2018102107,3111,34.68,34.43,4.98,82,left
2018102107,3222,45.24,48.67,4.86,80,left
2018102107,3709,62.97,47.45,3.68,70,right
2018102108,130,49.26,22.2,3.55,69,left
2018102108,284,110.72,10.05,4.64,74,right
2018102108,791,96.04,33.73,4.59,78,right
2018102108,1103,22.19,30.98,4.53,79,left
2018102108,1523,23.05,44.04,4.13,74,left
2018102108,2014,104.4,13.2,4.18,74,right
2018102108,3047,97.6,53.46,3.94,67,right
2018102108,3353,88.2,25.48,4.21,74,right
2018102109,234,20.12,37.71,4.66,79,left
2018102109,444,39.74,48.42,4.41,76,left
2018102109,811,41.84,42.9,4.83,81,left
2018102109,1096,83.92,53.05,4.52,77,right
2018102109,1595,106.48,33.96,4.11,74,right
2018102109,1838,90.16,4.09,4.41,76,right
2018102109,2576,18.26,8.44,4.59,78,left
2018102109,2756,95.16,31.08,4.59,77,right
2018102109,3524,110.44,7.68,5.21,83,right
2018102109,3906,58.09,30.93,3.91,71,right
2018102109,4445,27.95,47.8,4.46,76,left
2018102109,4666,9.18,30.29,4.35,72,left
2018102109,4748,86.17,22.62,4.65,78,right
2018102110,148,62.77,25.52,3.31,67,right
2018102110,620,24.58,44.08,4.4,77,left
2018102110,821,108.21,43.23,4.67,81,right
2018102110,1029,99.33,12.38,3.98,72,right
2018102110,1265,46.2,16.17,3.65,72,left
2018102110,1412,94.3,29.27,4.54,77,right
2018102110,2220,82.64,35.95,4.34,79,right
2018102110,2360,22.26,33.37,4.6,80,left
2018102110,2448,60.55,29.65,4.4,77,right
2018102110,2990,99.35,21.86,4.83,79,right
2018102110,3711,76.96,26.06,3.94,77,right
2018102111,126,44.74,14.03,2.78,63,left
2018102111,713,98.78,49.75,4.33,75,right
2018102111,831,28.1,48.69,4.92,84,left
2018102111,2168,45.39,16.62,4.11,73,left
2018102111,3155,18.91,13.13,4.42,78,left
2018102111,3243,59.22,24.24,4.09,69,right
2018102111,3524,95.52,1.11,4.48,76,right
2018102111,3651,82.92,18.47,0.5,38,left
2018102200,171,21.41,44.92,4.67,81,left
2018102200,393,100.79,34.95,3.89,72,right
2018102200,682,21.48,33.48,4.82,83,left
2018102200,961,34.82,21.61,3.09,66,left
2018102200,1153,88.3,23.65,4.76,81,right
2018102200,1240,23.84,18.86,4.61,82,left
2018102200,3067,44.67,31.4,4.83,83,left
2018102500,386,32.8,17.55,3.87,70,left
2018102500,1210,25.03,38.41,4.98,83,left
2018102500,1458,104.27,18.18,4.16,71,right
2018102500,2049,23.71,33.31,4.56,76,left
2018102500,2060,85.22,10.81,4.66,77,right
2018102500,2615,25.88,44.18,4.86,81,left
2018102500,2736,80.86,16.92,4.63,78,right
2018102500,3779,84.14,21.19,4.59,83,right
2018102500,4080,21.13,42.36,4.27,70,left
2018102800,776,44.49,27.97,4.47,76,left
2018102800,1437,74.75,26.49,4.26,75,right
2018102800,1834,95.05,10.23,4.44,78,right
2018102800,2455,38.39,39.93,4.72,80,left
2018102800,3407,82.44,41.28,4.08,74,right
2018102801,579,13.84,15.48,4.38,77,left
2018102801,696,68.16,23.21,4.41,78,right
2018102801,1170,12.86,3.97,4.38,76,left
2018102801,2345,98.05,13.27,4.84,82,right
2018102801,2588,102.04,1.43,4.41,77,right
2018102801,3502,79.72,18.2,4.54,78,right
2018102802,153,72.78,7.95,3.15,64,right
2018102802,498,94.61,13.39,3.92,74,right
2018102802,1246,97.95,23.52,4.4,77,right
2018102802,1431,46.24,4.46,3.58,68,left
2018102802,1539,83.73,27.59,4.45,79,right
2018102802,1647,39.46,23.12,3.98,73,left
2018102802,1858,108.8,28.5,4.57,79,right
2018102802,1977,54.14,10.7,4.06,74,left
2018102802,2156,13.39,5.21,4.37,77,left
2018102802,2282,61.51,29.59,4.42,78,right
2018102802,2689,80.18,15.05,2.98,63,right
2018102802,3570,27.1,6.67,3.71,69,left
2018102802,3855,100.75,35.61,4.52,78,right
2018102803,561,81.91,17.55,4.17,76,right
2018102803,673,30.43,35.93,3.62,69,left
2018102803,1557,82.39,32.54,4.19,76,right
2018102803,2969,78.72,-0.03,4.21,78,right
2018102803,3261,99.56,8.1,4.34,72,right
2018102803,3729,47.52,15.85,4.41,77,left
2018102803,3938,38.19,25.4,3.14,65,left
2018102803,4054,91.83,12.3,4.93,84,right
2018102804,265,25.02,4.51,3.81,70,left
2018102804,1172,14.77,2.65,3.85,71,left
2018102804,1766,15.67,48.32,4.47,76,left
2018102804,1965,28.23,7.42,4.74,83,left
2018102804,2447,33.96,-0.23,3.79,59,left
2018102804,3188,26.42,40.83,4.38,74,left
2018102804,3377,19.12,52.53,5.04,81,left
2018102804,3842,30.09,39.85,4.66,77,left
2018102805,115,85.42,39.35,3.61,70,right
2018102805,216,19.31,11.28,4.84,82,left
2018102805,1544,23.1,9.46,4.45,78,left
2018102805,2565,9.74,23.92,2.85,19,right
2018102805,3622,99.71,13.02,4.47,78,right
2018102805,3716,35.99,51.11,4.33,76,left
2018102805,3836,69.31,33.35,3.58,69,right
2018102805,4263,100.12,10.94,4.42,78,right
2018102806,219,28.19,46.87,4.65,80,left
2018102806,369,73.23,48.44,3.34,69,right
2018102806,906,15.99,31.59,4.09,73,left
2018102806,1086,76.58,17.22,3.82,70,right
2018102806,1880,90.31,36.57,4.52,76,right
2018102806,2070,34.4,2.34,4.05,75,left
2018102806,2252,90.83,13.25,4.58,79,right
2018102806,2333,110.39,29.61,4.42,12,left
2018102806,3175,94.1,40.75,4.16,73,right
2018102806,3389,22.62,40.27,4.55,76,left
2018102807,484,72.37,43.16,4.06,75,right
2018102807,651,24.62,27.48,4.79,80,left
2018102807,985,79.44,31.47,4.14,76,right
2018102807,2487,85.73,14.73,4.71,81,right
2018102807,2611,19.68,9.44,4.45,78,left
2018102807,3169,65.39,16.31,4.3,76,right
2018102807,3463,38.47,15.01,4.33,74,left
2018102807,3568,94.91,22.21,4.95,85,right
2018102807,3691,45.01,50.68,4.5,78,left
2018102808,420,97.74,34.7,4.62,78,right
2018102808,1193,88.16,14.48,3.84,72,right
2018102808,3376,73.49,46.9,3.56,68,right
2018102809,136,72.64,6.12,4.79,80,right
2018102809,222,21.28,41.56,4.27,76,left
2018102809,543,104.43,47.35,4.18,70,right
2018102809,785,101.74,38.73,4.3,74,right
2018102809,1390,32.79,53.5,4.18,66,left
2018102809,1866,102.68,13.99,4.25,74,right
2018102809,2190,24.61,34.66,3.92,71,left
2018102809,2377,79.91,27.16,3.8,71,right
2018102809,2711,93.29,19.35,3.56,69,right
2018102809,3409,93.17,27.79,4.39,74,right
2018102809,3743,82.05,-0.08,4.76,72,right
2018102810,179,109.89,33.95,4.15,75,right
2018102810,351,38.26,4.63,3.14,66,left
2018102810,724,29.64,21.44,3.74,71,left
2018102810,1069,91.81,7.71,4.74,81,right
2018102810,1155,46.19,20.62,4.7,80,left
2018102810,1376,106.77,51.23,4.3,76,right
2018102810,1524,31.29,28.44,4.81,81,left
2018102810,1715,106.77,44.19,4.45,78,right
2018102810,2252,81.39,10.28,4.68,81,right
2018102810,2770,50.97,32.89,4.53,78,left
2018102810,3717,35.09,11.25,3.08,63,left
2018102810,3814,54.94,52.64,4.86,71,right
2018102811,851,27.36,20.24,4.09,73,left
2018102811,1453,27.89,38.32,3.48,68,left
2018102811,2652,27.25,14.43,4.4,77,left
2018102811,3697,19.22,14.14,4.28,73,left
2018102900,208,44.46,46.01,4.06,75,left
2018102900,391,110.86,25.7,4.09,71,right
2018102900,1078,98.55,27.57,3.38,65,right
2018102900,1566,47.06,41.18,4.61,83,left
2018102900,2694,103.67,6.65,4.29,75,right
2018102900,2817,44.8,37.24,4.01,75,left
2018102900,3178,29.02,38.84,3.73,71,left
2018102900,3646,24.26,11.92,4.19,75,left
2018102900,4702,74.29,53.72,4.14,56,right
2018110100,656,81.87,43.75,3.52,68,right
2018110100,1321,31.28,25.04,4.51,77,left
2018110100,1475,90.94,2.16,5.07,82,right
2018110100,1675,29.91,30.91,4.15,73,left
2018110100,2239,45.07,13.02,3.15,64,left
2018110100,2518,26.47,32.96,4.72,80,left
2018110100,2687,83.08,31.5,4.52,76,right
2018110100,3066,13.88,50.73,4.71,79,left
2018110100,3679,95.55,31.21,4.62,80,right
2018110400,254,11.96,9.85,4.48,77,left
2018110400,1105,88.02,10.5,3.11,63,right
2018110400,1883,24.87,26.0,4.53,78,left
2018110400,2030,101.95,15.94,4.59,77,right
2018110400,3127,81.12,27.32,4.75,80,right
2018110400,3265,84.78,18.72,3.89,70,right
2018110400,4196,24.11,44.15,4.75,80,left
2018110401,260,92.17,42.99,4.58,79,right
2018110401,434,24.03,37.86,4.09,74,left
2018110401,661,104.66,40.73,4.78,79,right
2018110401,758,57.76,34.35,3.9,71,left
2018110401,1221,99.03,41.36,4.55,79,right
2018110401,1319,55.95,24.2,3.56,68,left
2018110401,1734,19.61,42.79,4.48,77,left
2018110401,2180,58.31,36.5,3.12,65,right
2018110401,3274,56.13,-0.25,3.28,59,right
2018110401,3585,15.31,44.49,4.8,81,left
2018110402,116,78.34,50.02,3.97,69,right
2018110402,198,28.64,40.82,3.9,71,left
2018110402,580,97.22,18.41,5.09,83,right
2018110402,1295,57.21,18.93,4.4,76,left
2018110402,2234,88.48,43.21,4.65,80,right
2018110402,2327,40.49,43.47,5.04,84,left
2018110402,2410,100.13,46.81,4.78,81,right
2018110402,3781,87.92,31.62,3.69,69,right
2018110402,3884,59.96,32.52,3.81,71,left
2018110403,252,22.98,43.84,4.25,74,left
2018110403,3760,94.34,4.43,4.15,74,right
2018110403,4011,101.57,8.63,4.43,76,right
2018110404,137,94.16,37.32,4.48,78,right
2018110404,230,44.94,40.6,3.34,67,left
2018110404,408,97.63,17.18,4.61,78,right
2018110404,515,32.48,16.71,4.38,76,left
2018110404,639,93.75,27.47,5.56,89,right
2018110404,1046,92.35,5.46,4.28,76,right
2018110404,1140,33.67,16.21,3.55,69,left
2018110404,1266,69.41,42.42,3.91,73,right
2018110404,2134,17.96,15.93,4.38,76,left
2018110404,2319,96.33,37.11,4.97,84,right
2018110404,2410,45.35,11.77,4.19,76,left
2018110404,2496,98.01,26.63,4.64,80,right
2018110404,2908,25.94,14.38,4.29,75,left
2018110404,3343,29.19,32.01,5.09,85,left
2018110404,3620,16.99,36.73,4.22,71,left
2018110405,461,91.73,22.39,4.62,79,right
2018110405,544,45.74,39.15,3.7,69,left
2018110405,1601,34.05,27.27,3.6,69,left
2018110405,1953,81.27,13.98,4.89,84,right
2018110405,2184,17.63,20.27,4.44,75,left
2018110405,2331,67.75,16.66,4.7,80,right
2018110405,2431,24.17,26.14,4.62,76,left
2018110405,2559,87.42,32.54,4.36,77,right
2018110405,3680,97.88,14.21,3.46,66,right
2018110406,163,41.88,20.42,4.99,82,left
2018110406,597,16.48,31.35,4.49,79,left
2018110406,1038,96.12,14.23,4.21,77,right
2018110406,2499,86.81,12.52,4.65,80,right
2018110406,2587,32.06,45.23,4.71,83,left
2018110406,2965,25.96,36.56,4.34,80,left
2018110406,3140,28.26,37.56,4.67,77,left
2018110407,329,93.0,36.46,4.81,82,right
2018110407,420,44.65,38.22,4.08,74,left
2018110407,1283,42.96,-0.01,4.53,72,left
2018110407,1368,102.05,23.62,4.58,79,right
2018110407,1701,99.36,20.3,4.44,78,right
2018110407,2212,81.7,6.21,4.06,74,right
2018110407,2301,31.99,4.45,4.04,74,left
2018110407,3058,35.5,9.09,3.87,72,left
2018110407,3171,86.1,4.24,4.09,73,right
2018110407,3340,21.39,-0.25,4.49,66,left
2018110407,3563,103.73,8.38,4.7,80,right
2018110408,879,31.01,15.82,4.29,74,left
2018110408,1130,42.21,33.72,4.52,79,left
2018110408,1231,71.61,13.59,3.34,68,right
2018110408,1478,95.32,1.56,4.53,78,right
2018110408,1668,30.73,16.4,4.58,79,left
2018110408,2333,82.11,18.56,3.4,67,right
2018110408,2424,30.26,7.19,3.61,69,left
2018110408,2814,16.01,5.01,4.36,75,left
